speed,acceleration,steering_angle,brake_pressure,throttle_input,feedback
56.18101782710438,-3.1486707116138035,-14.297658975845643,0.672702994208898,0.5719958782835928,normale
142.60714596148742,0.4190094737835812,-15.181272055680012,0.7966813971913723,0.8054323292999863,pericoloso
109.79909127171076,3.7294583587640826,24.375274831262203,0.250467898792499,0.760160929790159,normale
89.79877262955549,2.322248864095612,-15.027228009029635,0.6248740996069989,0.15389990469377368,normale
23.40279606636548,3.065611478614498,-13.683016432282141,0.5717459831437487,0.1492494697414739,normale
23.399178050430397,1.5878336671071738,15.563895745077822,0.8328303767882711,0.2681743677449133,normale
8.71254182522992,1.9227656451785249,-3.015609452967599,0.9060870604812605,0.3610747263410372,cautela
129.92642186624028,3.491956515653193,16.60263341731087,0.012156771477386807,0.4084555814084826,normale
90.16725176148132,-2.5033199114081404,-26.078030546136887,0.6740199190587927,0.6796972168333453,normale
106.21088666940682,-0.10575036356859524,-0.7457283795969403,0.05183579911972902,0.056680432165835404,normale
3.087674144370367,-2.7879055818039777,-27.98318398900304,0.5488586650773559,0.034672704226066386,normale
145.48647782429916,4.876680079966469,-26.24080779267873,0.2876327290436782,0.391910562943909,normale
124.86639612006326,4.440593396866133,24.386247200664656,0.3067765995221412,0.6971636921379805,normale
31.850866601741423,-4.605731886314941,-21.64527773294429,0.3529585034523566,0.19343534295648257,normale
27.273745081065094,2.0557517251568846,1.9452409365130272,0.6212924490496101,0.6415044812562517,normale
27.51067647801507,4.252483174156659,-5.334263843957608,0.3340499656687692,0.25982813794029946,normale
45.63633644393066,-3.1942465487266647,-9.159400424469439,0.7326990505902804,0.8860861088135163,normale
78.71346474483568,0.6794523055262944,23.99000074123635,0.4045273855738697,0.8956899442666165,normale
64.79175279631737,4.154882975880419,-28.69059619347063,0.06835320030995862,0.2972872042813265,normale
43.684371029706284,-4.660540214142012,9.827381170535347,0.7837598424841072,0.2299937539632405,normale
91.77793420835692,1.9742026724683992,27.80366605281303,0.285758324592706,0.41130397206623126,normale
20.924079097806274,-2.0265099262744926,3.6100910077105155,0.43276687959926263,0.24053158518014872,normale
43.82169728028272,4.243961953765304,26.20934772198551,0.6854438832219015,0.6723838432917036,normale
54.95427649405376,4.7105824516536785,-26.864527242838573,0.332456157148712,0.8260646845482855,aggressivo
68.41049763255539,4.4426648911343385,-4.8724008555503175,0.056585656146715624,0.673092130911217,normale
117.77639420895204,-0.25785783342536206,-14.39053254227693,0.3739210470128136,0.8243504472493495,normale
29.95106732375396,3.620426509893134,13.849257898843788,0.9444485826943034,0.39699216220747413,normale
77.13516576204174,3.445493985350703,28.8778254298348,0.6417343972985582,0.15631697070886086,normale
88.86218532930637,-1.8089952675674437,-14.608196253345131,0.6714791486672069,0.7379509473975921,normale
6.9675619079996585,3.289154741506774,9.250476088444465,0.6322821536376398,0.3604745051415539,normale
91.13172778521576,-4.629923652845074,-18.114142034415593,0.1989921389594368,0.6712708252291325,normale
25.57861855309373,0.96269878482053,3.919815274296596,0.41833386410228013,0.27064394198176567,normale
9.757738947791928,-2.6999116271229697,-2.1640507986998294,0.7509397983633183,0.08122963480667267,cautela
142.33283058799998,-3.794331142227212,28.320319777892223,0.10137289755315915,0.9925817954877634,pericoloso
144.8448049611839,-4.230467983707909,6.511636361787993,0.27785277608971226,0.15620150793059928,normale
121.25960221746917,1.962887758781397,-9.029617674790874,0.2763191084658536,0.988420993963481,pericoloso
45.6920653760056,-1.6012503623193384,-23.154252906723997,0.432018927594506,0.9772799325664473,normale
14.65081710095758,2.2476677152876148,-20.925190275903926,0.9803687409421851,0.7938181039080396,cautela
102.63495397682354,-4.346436592010576,-16.480984202925896,0.06750254668382194,0.6594229620819976,normale
66.0228740609402,-1.8470966216938969,-14.942000319582121,0.518700994380595,0.5778070502510847,normale
18.305735226716823,0.39491292375337217,21.036963470468265,0.17936468201221045,0.8661015453778347,normale
74.27653651669053,2.9072316483896357,3.673367296951497,0.9706765454097441,0.28943952161948794,normale
5.158278167282759,-1.8124749706793009,1.4034546824619873,0.1133035047274642,0.46768121248487704,normale
136.39806031181732,1.2589137643700905,-23.113867687846952,0.40360100236159124,0.6193899693665019,normale
38.816997240002536,3.8597774823618707,21.608381600966098,0.7378849848346062,0.4111904758694911,normale
99.37834265309729,1.1586318818230454,13.368858192509023,0.7045544280274453,0.427486454090268,normale
46.75666141341164,-2.670405252463662,-25.939898285999906,0.42272863689393225,0.3302846675020844,normale
78.01020317667162,-4.75599218443462,12.470105833786121,0.34652416795271823,0.564231816684536,normale
82.00654190149194,3.700988739009299,2.612293040558761,0.39761237855287057,0.850574528015116,normale
27.728168328829057,-4.787305891496128,-25.096479255193305,0.2642762631586393,0.20152837800631285,normale
145.4376941646838,3.747016726841995,-2.501961508280612,0.2053329387067998,0.9344330387534414,pericoloso
116.26992350416718,0.28937134027211986,-0.9182227721971827,0.48303969755889,0.6890876537482297,normale
140.92484123462836,4.390676985128962,-20.053527590203455,0.2685337560676073,0.8232732126800302,pericoloso
134.22410256414733,2.9878323577366537,26.74188882001694,0.2874616648972501,0.5561906926300116,normale
89.68499682166276,4.979341105333376,20.998522288839716,0.6567560634745571,0.7795167014240635,aggressivo
138.2811352534675,-1.4928818454828985,10.141340239746498,0.9685373316998922,0.01620039733946721,normale
13.273875307787925,2.671882889311269,-2.262266339963567,0.6036372005593751,0.8183804247795352,normale
29.39742936287178,-0.9806908639075784,-5.29406750492949,0.07697946706496628,0.04013885908536652,normale
6.78409333658071,-0.20124379696091133,9.058408029057247,0.07558361385406698,0.8899133763628625,normale
48.79954961448965,1.2750546321837009,2.725912164414325,0.951423220845566,0.9919627472386433,normale
58.3015934534223,3.7367711418633878,-26.263613647086864,0.29729079030733363,0.2940674621767778,normale
40.70235476608438,4.840834691992951,0.7501589262199033,0.09206698608247543,0.21031855628579366,normale
124.3106263727894,2.6827341386451824,18.384217033970373,0.5990445871503816,0.7653633638580407,normale
53.51299900403839,-0.8223321783266622,-2.445607344182516,0.6236487782902661,0.2530263409202532,normale
42.14017645310712,-0.7864299772292984,-26.882605346743894,0.6485048201186882,0.8655623831722035,normale
81.40441247373727,2.3758230158889146,17.17669196304199,0.2674020278575413,0.10284259215747671,normale
21.138633746214396,-2.6122285423169767,-17.918173071841537,0.015110684214475034,0.12595519637935826,normale
120.32954711310595,-3.8952588686860534,-14.482749906717673,0.9650153694544719,0.9791515551006156,pericoloso
11.182596551965624,-1.4537784235922349,-20.117618794062246,0.2508930456911025,0.6738388982700046,normale
148.03304049007758,-2.1276100834591825,-10.187096107710147,0.6760262880525475,0.8468872244289528,pericoloso
115.83671539449861,-2.036918795440099,15.4050903413181,0.7066298698787096,0.324329377351518,normale
29.80735223012586,-2.6639224895009006,1.1631515702362414,0.6100074170794857,0.6764837495206044,normale
0.8283175685403599,-4.579068103636381,-17.70712355095725,0.3129073942136482,0.5942418273085972,normale
122.31921426822512,-4.8212606526658615,22.66980468912245,0.27109625376406576,0.603150120122947,normale
106.02860157714257,4.877223897360315,22.774911297091748,0.5976682827027031,0.6825324595377216,normale
109.3510752061481,-0.7222686626413761,22.234705502760413,0.8660956336116915,0.5753591731290986,normale
115.69055200289186,-1.1567335284031834,-15.672227317107643,0.9467337289233956,0.42906236930266595,normale
11.106697760113555,1.7964728269306987,-2.925639349140713,0.10590580440375763,0.27592269438054684,normale
53.76985928164089,-2.8174611213493583,29.099379368452503,0.15482861259771985,0.768581330913202,normale
